category,category,speaker_in_sample_A,sample_A_ID,quality
spoofed,A16,LA_0026,LA_E_5190831.wav,3
spoofed,A19,LA_0009,LA_E_8027285.wav,0
bonafide,target,LA_0032,LA_E_7991213.wav,9
bonafide,target,LA_0022,LA_E_7128623.wav,6
bonafide,target,LA_0013,LA_E_5410740.wav,8
bonafide,non-target,LA_0056,LA_E_2256037.wav,9
bonafide,target,LA_0043,LA_E_9846499.wav,6
bonafide,target,LA_0005,LA_E_1309520.wav,9
spoofed,A15,LA_0040,LA_E_1891215.wav,6
spoofed,A11,LA_0039,LA_E_3533553.wav,1
bonafide,target,LA_0018,LA_E_5731366.wav,6
bonafide,non-target,LA_0054,LA_E_2822683.wav,4
bonafide,non-target,LA_0063,LA_E_6802655.wav,7
bonafide,non-target,LA_0060,LA_E_6896422.wav,8
spoofed,A13,LA_0003,LA_E_5597098.wav,0
bonafide,target,LA_0044,LA_E_4679632.wav,3
spoofed,A08,LA_0016,LA_E_6641727.wav,0
spoofed,A18,LA_0018,LA_E_1441925.wav,1
bonafide,target,LA_0018,LA_E_7441195.wav,9
bonafide,target,LA_0047,LA_E_3599657.wav,9
bonafide,non-target,LA_0066,LA_E_3856159.wav,8
spoofed,A09,LA_0042,LA_E_1830777.wav,0
bonafide,target,LA_0036,LA_E_6991837.wav,9
bonafide,target,LA_0008,LA_E_6439636.wav,8
spoofed,A10,LA_0023,LA_E_6893101.wav,8
bonafide,target,LA_0003,LA_E_5858403.wav,3
bonafide,non-target,LA_0051,LA_E_5500628.wav,2
bonafide,non-target,LA_0067,LA_E_9098424.wav,9
bonafide,target,LA_0024,LA_E_3514494.wav,9
bonafide,target,LA_0030,LA_E_6655151.wav,3
bonafide,target,LA_0013,LA_E_9389387.wav,9
bonafide,non-target,LA_0061,LA_E_2088618.wav,9
bonafide,non-target,LA_0057,LA_E_6951794.wav,1
spoofed,A12,LA_0037,LA_E_1048688.wav,6
spoofed,A08,LA_0045,LA_E_5575079.wav,0
bonafide,non-target,LA_0061,LA_E_9384067.wav,6
bonafide,target,LA_0032,LA_E_7132422.wav,5
spoofed,A12,LA_0012,LA_E_5752369.wav,9
bonafide,target,LA_0017,LA_E_4929270.wav,7
spoofed,A11,LA_0024,LA_E_4698656.wav,9
spoofed,A16,LA_0005,LA_E_7347715.wav,4
bonafide,target,LA_0005,LA_E_5591261.wav,9
bonafide,non-target,LA_0060,LA_E_8350195.wav,9
spoofed,A13,LA_0030,LA_E_5238011.wav,4
bonafide,target,LA_0012,LA_E_5573267.wav,9
bonafide,target,LA_0026,LA_E_4330633.wav,8
spoofed,A16,LA_0030,LA_E_6733210.wav,3
bonafide,target,LA_0028,LA_E_4005416.wav,9
spoofed,A15,LA_0027,LA_E_9251003.wav,6
spoofed,A19,LA_0032,LA_E_9954877.wav,5
bonafide,non-target,LA_0064,LA_E_3166347.wav,6
bonafide,non-target,LA_0057,LA_E_6691900.wav,6
bonafide,target,LA_0015,LA_E_1171007.wav,6
bonafide,target,LA_0020,LA_E_3613149.wav,7
bonafide,target,LA_0045,LA_E_9020889.wav,9
spoofed,A16,LA_0026,LA_E_6631930.wav,1
bonafide,target,LA_0048,LA_E_8030705.wav,7
bonafide,target,LA_0025,LA_E_1895751.wav,3
bonafide,non-target,LA_0060,LA_E_3582930.wav,9
bonafide,target,LA_0029,LA_E_3289994.wav,4
bonafide,non-target,LA_0055,LA_E_1632308.wav,6
bonafide,target,LA_0026,LA_E_3828543.wav,8
spoofed,A19,LA_0023,LA_E_2709345.wav,2
bonafide,target,LA_0040,LA_E_2691029.wav,3
bonafide,non-target,LA_0061,LA_E_1873948.wav,4
bonafide,target,LA_0046,LA_E_6822537.wav,6
bonafide,target,LA_0042,LA_E_3402691.wav,5
bonafide,target,LA_0038,LA_E_7137829.wav,4
bonafide,target,LA_0040,LA_E_5943410.wav,2
bonafide,target,LA_0012,LA_E_4341560.wav,8
bonafide,target,LA_0005,LA_E_7861482.wav,6
spoofed,A10,LA_0043,LA_E_5725056.wav,7
spoofed,A13,LA_0004,LA_E_3171618.wav,0
bonafide,target,LA_0032,LA_E_1836574.wav,8
bonafide,non-target,LA_0059,LA_E_3065402.wav,6
spoofed,A13,LA_0034,LA_E_6402839.wav,0
bonafide,non-target,LA_0067,LA_E_6754038.wav,9
bonafide,non-target,LA_0051,LA_E_3816210.wav,7
bonafide,target,LA_0037,LA_E_3046624.wav,2
bonafide,non-target,LA_0052,LA_E_2954058.wav,4
bonafide,target,LA_0022,LA_E_8177958.wav,2
bonafide,target,LA_0005,LA_E_1948520.wav,6
spoofed,A08,LA_0013,LA_E_6981183.wav,0
spoofed,A09,LA_0043,LA_E_4265933.wav,0
bonafide,target,LA_0028,LA_E_2483996.wav,5
spoofed,A07,LA_0046,LA_E_9030795.wav,3
spoofed,A18,LA_0026,LA_E_5352166.wav,0
bonafide,non-target,LA_0058,LA_E_1073410.wav,6
bonafide,target,LA_0021,LA_E_9236803.wav,6
bonafide,target,LA_0042,LA_E_8785597.wav,8
spoofed,A17,LA_0012,LA_E_8285897.wav,0
spoofed,A11,LA_0046,LA_E_1315268.wav,0
bonafide,non-target,LA_0068,LA_E_4022756.wav,7
bonafide,target,LA_0004,LA_E_7603857.wav,6
bonafide,non-target,LA_0050,LA_E_6193311.wav,7
bonafide,target,LA_0036,LA_E_1203094.wav,6
bonafide,target,LA_0006,LA_E_8565560.wav,9
bonafide,target,LA_0011,LA_E_4048708.wav,4
spoofed,A15,LA_0036,LA_E_7254618.wav,9
bonafide,non-target,LA_0057,LA_E_6587675.wav,3
bonafide,target,LA_0037,LA_E_5956662.wav,3
bonafide,target,LA_0022,LA_E_2616113.wav,3
bonafide,target,LA_0007,LA_E_9512879.wav,6
spoofed,A11,LA_0035,LA_E_1474553.wav,0
bonafide,non-target,LA_0067,LA_E_7487309.wav,9
bonafide,non-target,LA_0055,LA_E_6112048.wav,5
bonafide,non-target,LA_0059,LA_E_7605406.wav,5
bonafide,target,LA_0048,LA_E_6265563.wav,4
bonafide,target,LA_0021,LA_E_7765212.wav,7
bonafide,target,LA_0027,LA_E_4142641.wav,6
bonafide,non-target,LA_0054,LA_E_8754553.wav,6
bonafide,target,LA_0040,LA_E_2391204.wav,4
bonafide,target,LA_0027,LA_E_8330665.wav,4
bonafide,target,LA_0044,LA_E_2268948.wav,6
bonafide,non-target,LA_0051,LA_E_4724146.wav,4
bonafide,target,LA_0007,LA_E_5739678.wav,6
spoofed,A07,LA_0043,LA_E_7910696.wav,6
spoofed,A14,LA_0018,LA_E_8935787.wav,2
bonafide,target,LA_0048,LA_E_2567147.wav,6
bonafide,non-target,LA_0050,LA_E_8196979.wav,3
spoofed,A15,LA_0003,LA_E_5779692.wav,5
bonafide,target,LA_0005,LA_E_1995837.wav,7
bonafide,target,LA_0044,LA_E_8429009.wav,3
bonafide,target,LA_0028,LA_E_1402365.wav,6
bonafide,target,LA_0018,LA_E_9428824.wav,5
bonafide,non-target,LA_0055,LA_E_1289054.wav,3
spoofed,A19,LA_0017,LA_E_7362614.wav,3
bonafide,target,LA_0041,LA_E_8328224.wav,5
bonafide,target,LA_0029,LA_E_4726602.wav,9
bonafide,target,LA_0017,LA_E_2089289.wav,7
spoofed,A12,LA_0036,LA_E_2414773.wav,5
bonafide,target,LA_0047,LA_E_9967663.wav,3
bonafide,target,LA_0007,LA_E_1298039.wav,6
bonafide,target,LA_0036,LA_E_5861413.wav,2
bonafide,target,LA_0026,LA_E_6107414.wav,6
spoofed,A19,LA_0048,LA_E_6889948.wav,2
bonafide,target,LA_0018,LA_E_2349059.wav,5
bonafide,target,LA_0002,LA_E_3758571.wav,6
spoofed,A09,LA_0006,LA_E_2007559.wav,2
bonafide,target,LA_0003,LA_E_4732021.wav,7
bonafide,non-target,LA_0064,LA_E_5254282.wav,2
bonafide,target,LA_0016,LA_E_3704961.wav,1
bonafide,non-target,LA_0061,LA_E_3956538.wav,6
spoofed,A19,LA_0045,LA_E_3207170.wav,3
bonafide,target,LA_0035,LA_E_7361492.wav,7
bonafide,target,LA_0042,LA_E_9461614.wav,3
spoofed,A10,LA_0016,LA_E_4524698.wav,2
bonafide,non-target,LA_0056,LA_E_7735772.wav,6
spoofed,A15,LA_0010,LA_E_9661146.wav,5
bonafide,target,LA_0040,LA_E_6475998.wav,1
bonafide,non-target,LA_0068,LA_E_4198589.wav,6
bonafide,target,LA_0009,LA_E_7987365.wav,4
bonafide,target,LA_0029,LA_E_7164616.wav,5
bonafide,non-target,LA_0056,LA_E_4801924.wav,5
spoofed,A13,LA_0028,LA_E_7846174.wav,8
bonafide,non-target,LA_0055,LA_E_1023447.wav,6
bonafide,target,LA_0029,LA_E_1847409.wav,8
bonafide,target,LA_0034,LA_E_2721216.wav,4
bonafide,target,LA_0002,LA_E_1860681.wav,3
bonafide,target,LA_0009,LA_E_1753473.wav,7
bonafide,target,LA_0001,LA_E_5730791.wav,9
bonafide,target,LA_0015,LA_E_8744591.wav,6
spoofed,A14,LA_0034,LA_E_9291315.wav,6
spoofed,A15,LA_0046,LA_E_8267831.wav,2
bonafide,target,LA_0041,LA_E_8923639.wav,5
spoofed,A13,LA_0048,LA_E_2722263.wav,0
bonafide,target,LA_0045,LA_E_5867253.wav,7
bonafide,target,LA_0021,LA_E_3232307.wav,1
bonafide,target,LA_0004,LA_E_7978316.wav,8
bonafide,non-target,LA_0052,LA_E_6917105.wav,3
bonafide,target,LA_0035,LA_E_3911375.wav,5
bonafide,non-target,LA_0050,LA_E_8164751.wav,7
bonafide,target,LA_0003,LA_E_9321526.wav,3
bonafide,target,LA_0014,LA_E_5287603.wav,4
bonafide,target,LA_0010,LA_E_1597011.wav,6
bonafide,target,LA_0046,LA_E_7905661.wav,6
bonafide,non-target,LA_0067,LA_E_7487309.wav,4
bonafide,target,LA_0033,LA_E_5818405.wav,3
bonafide,non-target,LA_0060,LA_E_4660937.wav,1
bonafide,target,LA_0011,LA_E_6267818.wav,6
bonafide,non-target,LA_0051,LA_E_7885522.wav,5
spoofed,A07,LA_0010,LA_E_6807676.wav,4
spoofed,A19,LA_0031,LA_E_8264455.wav,0
spoofed,A08,LA_0010,LA_E_5906706.wav,3
bonafide,non-target,LA_0061,LA_E_2088618.wav,7
bonafide,target,LA_0001,LA_E_3661291.wav,7
bonafide,non-target,LA_0064,LA_E_3166347.wav,6
bonafide,non-target,LA_0057,LA_E_4952184.wav,8
bonafide,non-target,LA_0055,LA_E_3140892.wav,6
spoofed,A07,LA_0030,LA_E_3834971.wav,3
bonafide,target,LA_0037,LA_E_7221379.wav,1
bonafide,target,LA_0018,LA_E_2349059.wav,6
spoofed,A11,LA_0032,LA_E_3043187.wav,0
bonafide,target,LA_0004,LA_E_1181481.wav,6
bonafide,target,LA_0024,LA_E_4541316.wav,6
bonafide,target,LA_0025,LA_E_1266270.wav,6
bonafide,target,LA_0005,LA_E_5295660.wav,6
bonafide,target,LA_0032,LA_E_5114329.wav,6
spoofed,A18,LA_0045,LA_E_6348171.wav,0
bonafide,target,LA_0015,LA_E_8549176.wav,8
bonafide,non-target,LA_0064,LA_E_3698865.wav,3
bonafide,target,LA_0040,LA_E_5882171.wav,3
bonafide,target,LA_0030,LA_E_8471757.wav,2
bonafide,target,LA_0039,LA_E_7335424.wav,7
spoofed,A13,LA_0008,LA_E_8371283.wav,3
bonafide,target,LA_0019,LA_E_5803157.wav,6
bonafide,target,LA_0023,LA_E_7105936.wav,6
bonafide,target,LA_0009,LA_E_7147053.wav,7
bonafide,target,LA_0008,LA_E_4931165.wav,2
bonafide,target,LA_0008,LA_E_4757272.wav,6
spoofed,A19,LA_0003,LA_E_5311922.wav,0
spoofed,A10,LA_0001,LA_E_9375240.wav,6
spoofed,A07,LA_0023,LA_E_8564527.wav,3
spoofed,A09,LA_0014,LA_E_1141956.wav,3
bonafide,target,LA_0002,LA_E_3002135.wav,3
bonafide,target,LA_0004,LA_E_5728300.wav,6
bonafide,non-target,LA_0057,LA_E_9050623.wav,9
spoofed,A15,LA_0042,LA_E_2744246.wav,3
bonafide,non-target,LA_0049,LA_E_8145966.wav,7
spoofed,A15,LA_0046,LA_E_1602553.wav,6
spoofed,A16,LA_0008,LA_E_9406400.wav,4
bonafide,target,LA_0039,LA_E_8536139.wav,7
bonafide,target,LA_0007,LA_E_9018476.wav,6
bonafide,non-target,LA_0067,LA_E_3306877.wav,9
bonafide,non-target,LA_0060,LA_E_9470174.wav,4
spoofed,A12,LA_0031,LA_E_2387671.wav,3
bonafide,target,LA_0020,LA_E_7419946.wav,4
bonafide,target,LA_0031,LA_E_9775379.wav,5
bonafide,target,LA_0004,LA_E_1251409.wav,6
bonafide,non-target,LA_0049,LA_E_9309205.wav,9
spoofed,A08,LA_0014,LA_E_3195909.wav,4
bonafide,target,LA_0018,LA_E_1724045.wav,6
bonafide,non-target,LA_0055,LA_E_1755748.wav,3
bonafide,target,LA_0011,LA_E_5948118.wav,6
bonafide,target,LA_0007,LA_E_5516580.wav,7
spoofed,A07,LA_0031,LA_E_4647932.wav,3
bonafide,target,LA_0016,LA_E_5919308.wav,0
bonafide,target,LA_0023,LA_E_2607963.wav,4
bonafide,target,LA_0042,LA_E_1762902.wav,0
bonafide,non-target,LA_0055,LA_E_9617850.wav,6
bonafide,non-target,LA_0055,LA_E_1632308.wav,7
bonafide,non-target,LA_0051,LA_E_3816210.wav,6
bonafide,target,LA_0047,LA_E_1913837.wav,5
bonafide,target,LA_0016,LA_E_2374059.wav,5
bonafide,non-target,LA_0056,LA_E_7735772.wav,5
bonafide,target,LA_0022,LA_E_2668537.wav,6
spoofed,A07,LA_0001,LA_E_2171332.wav,3
bonafide,target,LA_0038,LA_E_5764501.wav,5
spoofed,A19,LA_0033,LA_E_5494323.wav,1
bonafide,target,LA_0047,LA_E_6945617.wav,3
bonafide,target,LA_0026,LA_E_6377471.wav,2
spoofed,A13,LA_0011,LA_E_7622534.wav,0
spoofed,A15,LA_0028,LA_E_1877237.wav,6
bonafide,target,LA_0045,LA_E_6918566.wav,4
spoofed,A13,LA_0017,LA_E_9272379.wav,0
spoofed,A18,LA_0047,LA_E_5731617.wav,2
bonafide,target,LA_0015,LA_E_2781269.wav,6
bonafide,non-target,LA_0052,LA_E_6532889.wav,0
spoofed,A17,LA_0010,LA_E_9847192.wav,6
spoofed,A19,LA_0017,LA_E_4731679.wav,0
spoofed,A13,LA_0033,LA_E_2112450.wav,1
bonafide,target,LA_0022,LA_E_5094290.wav,5
bonafide,non-target,LA_0060,LA_E_4220286.wav,5
spoofed,A14,LA_0024,LA_E_4216518.wav,0
bonafide,target,LA_0012,LA_E_4270011.wav,6
bonafide,target,LA_0031,LA_E_1148164.wav,2
bonafide,non-target,LA_0055,LA_E_5999924.wav,5
bonafide,target,LA_0023,LA_E_6862434.wav,0
bonafide,target,LA_0015,LA_E_1171007.wav,7
bonafide,non-target,LA_0064,LA_E_9715267.wav,6
bonafide,target,LA_0043,LA_E_7607715.wav,0
bonafide,target,LA_0025,LA_E_1895751.wav,3
bonafide,non-target,LA_0051,LA_E_3997720.wav,6
bonafide,target,LA_0026,LA_E_1055678.wav,6
bonafide,target,LA_0019,LA_E_6396011.wav,0
bonafide,target,LA_0040,LA_E_4928775.wav,6
bonafide,non-target,LA_0063,LA_E_3154071.wav,6
bonafide,non-target,LA_0056,LA_E_4123757.wav,1
bonafide,non-target,LA_0049,LA_E_3485931.wav,6
bonafide,non-target,LA_0063,LA_E_8863893.wav,0
spoofed,A11,LA_0039,LA_E_9265373.wav,3
bonafide,target,LA_0015,LA_E_3609176.wav,6
bonafide,target,LA_0046,LA_E_1750680.wav,8
bonafide,non-target,LA_0058,LA_E_4677898.wav,5
bonafide,target,LA_0011,LA_E_2893951.wav,6
bonafide,target,LA_0013,LA_E_5346148.wav,5
bonafide,target,LA_0004,LA_E_3657969.wav,6
bonafide,target,LA_0002,LA_E_1615488.wav,0
bonafide,non-target,LA_0051,LA_E_6891052.wav,0
bonafide,non-target,LA_0052,LA_E_7690893.wav,3
spoofed,A09,LA_0006,LA_E_1715293.wav,7
bonafide,target,LA_0033,LA_E_5109285.wav,6
bonafide,target,LA_0038,LA_E_3696605.wav,0
spoofed,A07,LA_0001,LA_E_2807232.wav,2
bonafide,target,LA_0008,LA_E_9014277.wav,0
bonafide,target,LA_0028,LA_E_1002903.wav,6
spoofed,A19,LA_0007,LA_E_9545368.wav,2
bonafide,target,LA_0027,LA_E_2360436.wav,0
spoofed,A14,LA_0021,LA_E_5359972.wav,6
spoofed,A14,LA_0010,LA_E_6382058.wav,4
spoofed,A14,LA_0001,LA_E_7711548.wav,0
spoofed,A09,LA_0015,LA_E_5036168.wav,6
bonafide,target,LA_0037,LA_E_7072113.wav,0
spoofed,A16,LA_0030,LA_E_6697514.wav,1
spoofed,A19,LA_0015,LA_E_7326010.wav,1
bonafide,target,LA_0019,LA_E_5836870.wav,7
bonafide,target,LA_0018,LA_E_1061586.wav,7
bonafide,non-target,LA_0063,LA_E_6217839.wav,6
bonafide,non-target,LA_0068,LA_E_9615325.wav,5
bonafide,non-target,LA_0067,LA_E_4217025.wav,7
spoofed,A13,LA_0010,LA_E_1055183.wav,3
bonafide,non-target,LA_0049,LA_E_7871281.wav,6
spoofed,A15,LA_0036,LA_E_4619404.wav,6
bonafide,non-target,LA_0053,LA_E_6700890.wav,9
spoofed,A11,LA_0005,LA_E_5354858.wav,0
bonafide,target,LA_0030,LA_E_3605433.wav,6
bonafide,target,LA_0011,LA_E_7059655.wav,6
bonafide,target,LA_0010,LA_E_6188586.wav,3
spoofed,A18,LA_0008,LA_E_9027934.wav,3
spoofed,A12,LA_0007,LA_E_9337936.wav,6
bonafide,target,LA_0005,LA_E_7035803.wav,6
spoofed,A19,LA_0048,LA_E_1824443.wav,3
spoofed,A19,LA_0026,LA_E_4109256.wav,1
bonafide,target,LA_0027,LA_E_2360436.wav,5
bonafide,non-target,LA_0064,LA_E_3876047.wav,5
bonafide,non-target,LA_0068,LA_E_2572959.wav,0
bonafide,target,LA_0045,LA_E_2954180.wav,8
spoofed,A14,LA_0039,LA_E_7613190.wav,6
bonafide,target,LA_0038,LA_E_9103470.wav,6
bonafide,non-target,LA_0060,LA_E_4701828.wav,5
bonafide,target,LA_0023,LA_E_9035219.wav,8
bonafide,non-target,LA_0052,LA_E_5400677.wav,3
bonafide,non-target,LA_0068,LA_E_8222224.wav,5
bonafide,non-target,LA_0049,LA_E_2563765.wav,6
bonafide,non-target,LA_0058,LA_E_5432558.wav,2
bonafide,target,LA_0011,LA_E_6267818.wav,5
bonafide,non-target,LA_0063,LA_E_6901928.wav,8
bonafide,target,LA_0032,LA_E_3113041.wav,6
bonafide,target,LA_0043,LA_E_3982137.wav,2
bonafide,non-target,LA_0051,LA_E_8073119.wav,6
bonafide,target,LA_0027,LA_E_9862588.wav,3
spoofed,A16,LA_0027,LA_E_6332115.wav,6
bonafide,target,LA_0010,LA_E_3291135.wav,6
spoofed,A08,LA_0005,LA_E_1854833.wav,0
spoofed,A10,LA_0036,LA_E_5869984.wav,6
bonafide,target,LA_0034,LA_E_4952867.wav,6
bonafide,non-target,LA_0055,LA_E_9881599.wav,3
bonafide,target,LA_0024,LA_E_2159953.wav,3
bonafide,target,LA_0018,LA_E_1724045.wav,6
bonafide,target,LA_0031,LA_E_9072595.wav,5
bonafide,non-target,LA_0051,LA_E_8926105.wav,3
bonafide,target,LA_0043,LA_E_7607715.wav,3
bonafide,target,LA_0046,LA_E_4918197.wav,6
bonafide,target,LA_0031,LA_E_5323454.wav,5
spoofed,A13,LA_0015,LA_E_9329414.wav,3
bonafide,target,LA_0037,LA_E_6410992.wav,6
spoofed,A19,LA_0014,LA_E_3133499.wav,0
bonafide,target,LA_0045,LA_E_7658764.wav,6
spoofed,A13,LA_0044,LA_E_8791913.wav,8
bonafide,target,LA_0003,LA_E_6007467.wav,6
spoofed,A09,LA_0006,LA_E_1724980.wav,6
bonafide,non-target,LA_0066,LA_E_1024417.wav,6
spoofed,A09,LA_0024,LA_E_1895141.wav,4
bonafide,target,LA_0001,LA_E_4396656.wav,6
bonafide,target,LA_0013,LA_E_6651738.wav,6
bonafide,non-target,LA_0053,LA_E_3182490.wav,6
bonafide,target,LA_0013,LA_E_2499908.wav,7
bonafide,target,LA_0013,LA_E_4400341.wav,6
spoofed,A14,LA_0006,LA_E_1663679.wav,6
bonafide,target,LA_0047,LA_E_2574797.wav,1
bonafide,target,LA_0016,LA_E_9213555.wav,1
bonafide,target,LA_0042,LA_E_4292528.wav,6
bonafide,non-target,LA_0051,LA_E_3816210.wav,6
spoofed,A13,LA_0031,LA_E_8751285.wav,8
bonafide,target,LA_0012,LA_E_4341560.wav,6
bonafide,target,LA_0048,LA_E_3301446.wav,7
spoofed,A09,LA_0011,LA_E_1056698.wav,1
bonafide,target,LA_0011,LA_E_8989633.wav,5
bonafide,target,LA_0002,LA_E_6813643.wav,6
bonafide,target,LA_0045,LA_E_5439039.wav,7
bonafide,target,LA_0027,LA_E_8940034.wav,6
bonafide,target,LA_0031,LA_E_4932099.wav,5
bonafide,target,LA_0002,LA_E_3758571.wav,6
spoofed,A13,LA_0035,LA_E_7660288.wav,6
bonafide,non-target,LA_0050,LA_E_5818870.wav,6
bonafide,target,LA_0009,LA_E_9419854.wav,3
bonafide,non-target,LA_0065,LA_E_5013670.wav,5
bonafide,non-target,LA_0066,LA_E_7570949.wav,6
bonafide,target,LA_0008,LA_E_2804302.wav,6
bonafide,non-target,LA_0068,LA_E_1370474.wav,6
bonafide,target,LA_0011,LA_E_1825757.wav,6
bonafide,target,LA_0034,LA_E_7781360.wav,4
bonafide,non-target,LA_0060,LA_E_1880093.wav,3
spoofed,A19,LA_0007,LA_E_3603244.wav,0
bonafide,non-target,LA_0059,LA_E_9351726.wav,3
bonafide,target,LA_0005,LA_E_5295660.wav,6
bonafide,target,LA_0048,LA_E_2329497.wav,6
spoofed,A15,LA_0030,LA_E_8211110.wav,5
bonafide,target,LA_0007,LA_E_4430867.wav,6
spoofed,A18,LA_0001,LA_E_6330241.wav,3
bonafide,non-target,LA_0049,LA_E_5208437.wav,6
bonafide,target,LA_0048,LA_E_1890409.wav,6
bonafide,target,LA_0022,LA_E_4123318.wav,6
spoofed,A15,LA_0012,LA_E_6656091.wav,3
spoofed,A12,LA_0018,LA_E_8986272.wav,6
bonafide,target,LA_0043,LA_E_2095975.wav,6
bonafide,non-target,LA_0051,LA_E_4724146.wav,3
bonafide,target,LA_0017,LA_E_1535308.wav,5
bonafide,target,LA_0046,LA_E_9267566.wav,6
spoofed,A11,LA_0039,LA_E_8181415.wav,0
bonafide,target,LA_0042,LA_E_3856365.wav,6
spoofed,A17,LA_0035,LA_E_2155090.wav,0
bonafide,non-target,LA_0057,LA_E_4320640.wav,6
spoofed,A15,LA_0008,LA_E_9837991.wav,6
bonafide,target,LA_0011,LA_E_8989633.wav,6
bonafide,target,LA_0025,LA_E_6814863.wav,5
spoofed,A13,LA_0020,LA_E_2064424.wav,0
bonafide,target,LA_0007,LA_E_1571445.wav,7
bonafide,target,LA_0040,LA_E_9814642.wav,4
bonafide,target,LA_0019,LA_E_2368847.wav,5
bonafide,target,LA_0015,LA_E_8448256.wav,5
bonafide,target,LA_0030,LA_E_4650657.wav,3
bonafide,target,LA_0040,LA_E_1159833.wav,4
bonafide,target,LA_0020,LA_E_5224196.wav,4
spoofed,A14,LA_0033,LA_E_5055285.wav,6
bonafide,target,LA_0015,LA_E_1171007.wav,6
bonafide,target,LA_0027,LA_E_6672442.wav,6
bonafide,target,LA_0041,LA_E_4410382.wav,5
bonafide,target,LA_0008,LA_E_5533127.wav,5
bonafide,target,LA_0025,LA_E_6969847.wav,6
bonafide,target,LA_0033,LA_E_8140614.wav,7
bonafide,target,LA_0040,LA_E_4628216.wav,3
bonafide,target,LA_0003,LA_E_6276864.wav,6
bonafide,non-target,LA_0064,LA_E_8739004.wav,6
bonafide,target,LA_0014,LA_E_4866797.wav,5
bonafide,target,LA_0015,LA_E_1103494.wav,6
bonafide,target,LA_0031,LA_E_3511387.wav,4
bonafide,non-target,LA_0055,LA_E_7602365.wav,6
spoofed,A12,LA_0013,LA_E_6463662.wav,5
spoofed,A18,LA_0011,LA_E_5404435.wav,3
bonafide,target,LA_0011,LA_E_3894775.wav,6
bonafide,target,LA_0015,LA_E_7618772.wav,5
bonafide,target,LA_0041,LA_E_8803922.wav,6
bonafide,target,LA_0019,LA_E_8919526.wav,6
spoofed,A14,LA_0025,LA_E_1284691.wav,6
bonafide,non-target,LA_0059,LA_E_6883362.wav,5
bonafide,non-target,LA_0051,LA_E_5311555.wav,7
spoofed,A07,LA_0016,LA_E_7524835.wav,3
bonafide,target,LA_0020,LA_E_8690496.wav,7
bonafide,target,LA_0039,LA_E_2023260.wav,0
bonafide,target,LA_0012,LA_E_9398476.wav,6
bonafide,non-target,LA_0066,LA_E_9367799.wav,6
bonafide,target,LA_0022,LA_E_4148077.wav,6
spoofed,A16,LA_0033,LA_E_4040540.wav,0
bonafide,target,LA_0030,LA_E_4849025.wav,5
spoofed,A19,LA_0028,LA_E_7954704.wav,0
spoofed,A09,LA_0015,LA_E_2413064.wav,6
bonafide,non-target,LA_0061,LA_E_4318713.wav,6
bonafide,target,LA_0022,LA_E_4473584.wav,6
bonafide,target,LA_0029,LA_E_7860326.wav,6
bonafide,target,LA_0028,LA_E_7673567.wav,6
bonafide,target,LA_0009,LA_E_7171505.wav,3
spoofed,A17,LA_0039,LA_E_8575465.wav,0
bonafide,non-target,LA_0056,LA_E_2124225.wav,6
bonafide,non-target,LA_0067,LA_E_2724873.wav,5
bonafide,target,LA_0011,LA_E_5263460.wav,5
bonafide,target,LA_0032,LA_E_3235811.wav,6
spoofed,A11,LA_0018,LA_E_5632820.wav,3
bonafide,non-target,LA_0049,LA_E_7871281.wav,7
bonafide,non-target,LA_0061,LA_E_1873948.wav,7
bonafide,non-target,LA_0049,LA_E_9423808.wav,7
bonafide,target,LA_0005,LA_E_2972010.wav,3
bonafide,non-target,LA_0066,LA_E_5231295.wav,7
spoofed,A07,LA_0009,LA_E_9898481.wav,3
spoofed,A19,LA_0011,LA_E_2512169.wav,4
bonafide,target,LA_0028,LA_E_1952624.wav,6
bonafide,non-target,LA_0064,LA_E_5274554.wav,6
bonafide,non-target,LA_0057,LA_E_7605683.wav,7
bonafide,non-target,LA_0054,LA_E_9877613.wav,6
spoofed,A12,LA_0008,LA_E_7645260.wav,6
bonafide,target,LA_0038,LA_E_7203912.wav,5
spoofed,A15,LA_0003,LA_E_9208480.wav,6
spoofed,A08,LA_0038,LA_E_7765030.wav,6
bonafide,target,LA_0006,LA_E_6512887.wav,3
bonafide,target,LA_0009,LA_E_8189776.wav,4
spoofed,A07,LA_0009,LA_E_5657356.wav,4
bonafide,target,LA_0023,LA_E_6883200.wav,6
spoofed,A13,LA_0032,LA_E_8308707.wav,5
bonafide,non-target,LA_0060,LA_E_7158104.wav,6
spoofed,A09,LA_0018,LA_E_1905695.wav,1
bonafide,non-target,LA_0064,LA_E_8739004.wav,6
bonafide,target,LA_0041,LA_E_3762579.wav,6
bonafide,target,LA_0021,LA_E_9269031.wav,5
spoofed,A07,LA_0025,LA_E_9205858.wav,7
bonafide,non-target,LA_0066,LA_E_1941240.wav,7
spoofed,A13,LA_0007,LA_E_6759053.wav,5
bonafide,non-target,LA_0053,LA_E_1293981.wav,5
bonafide,target,LA_0016,LA_E_8019593.wav,3
bonafide,non-target,LA_0053,LA_E_5810015.wav,6
bonafide,target,LA_0037,LA_E_6429431.wav,3
bonafide,target,LA_0018,LA_E_5976953.wav,7
bonafide,target,LA_0016,LA_E_6366522.wav,6
bonafide,target,LA_0001,LA_E_5992814.wav,5
bonafide,target,LA_0021,LA_E_5845399.wav,6
